,src,nei,d,d_est,d_err_absolute,d_err_relative
5740,48:27,8E:2B,5.92757960722587,5.9660048,0.038425192774130146,0.006482442298588257
5741,48:27,8E:2B,5.92757960722587,5.9705677,0.04298809277412996,0.007252216861284559
5742,48:27,8E:2B,5.92757960722587,5.940062,0.012482392774129991,0.0021058161342807843
5743,48:27,8E:2B,5.92757960722587,5.9634933,0.03591369277412948,0.006058744910038791
5744,48:27,8E:2B,5.92757960722587,5.9671874,0.03960779277413007,0.006681950374120183
5745,48:27,8E:2B,5.92757960722587,5.9548807,0.027301092774130176,0.004605774124205679
5746,48:27,8E:2B,5.92757960722587,5.9498587,0.02227909277412987,0.0037585480500289007
5747,48:27,8E:2B,5.92757960722587,5.9641962,0.036616592774129764,0.006177326193897625
5748,48:27,8E:2B,5.92757960722587,5.9750085,0.047428892774130205,0.008001392797207343
5749,48:27,8E:2B,5.92757960722587,5.9583249,0.03074529277412985,0.005186820728084454
5750,48:27,8E:2B,5.92757960722587,5.9595051,0.03192549277413015,0.005385923916603695
5751,48:27,8E:2B,5.92757960722587,5.9568019,0.029222292774130132,0.004929886177911034
5752,48:27,8E:2B,5.92757960722587,5.9567647,0.02918509277412973,0.00492361042921336
5753,48:27,8E:2B,5.92757960722587,5.9418635,0.014283892774130003,0.002409734448225305
5754,48:27,8E:2B,5.92757960722587,5.9602532,0.03267359277413018,0.005512130572535919
5755,48:27,8E:2B,5.92757960722587,5.9734116,0.04583199277413019,0.007731991101099651
5756,48:27,8E:2B,5.92757960722587,5.9870868,0.05950719277412997,0.010039037299741902
5757,48:27,8E:2B,5.92757960722587,5.9543729,0.026793292774129895,0.004520106780424879
5758,48:27,8E:2B,5.92757960722587,5.9854426,0.05786299277412965,0.00976165595542457
5759,48:27,8E:2B,5.92757960722587,5.9607534,0.033173792774129574,0.005596515774109533
5760,48:27,8E:2B,5.92757960722587,5.9575109,0.02993129277412976,0.005049496549593826
5761,48:27,8E:2B,5.92757960722587,5.9499135,0.022333892774129893,0.003767792970153334
5762,48:27,8E:2B,5.92757960722587,5.9451218,0.017542192774129717,0.0029594191789082576
5763,48:27,8E:2B,5.92757960722587,5.9581327,0.030553092774129986,0.005154396026480182
5764,48:27,8E:2B,5.92757960722587,5.9669943,0.039414692774129456,0.006649373839886004
5765,48:27,8E:2B,5.92757960722587,5.9499407,0.022361092774129787,0.0037723816896311347
5766,48:27,8E:2B,5.92757960722587,5.9479022,0.02032259277412951,0.003428480783177632
5767,48:27,8E:2B,5.92757960722587,5.9941206,0.06654099277412939,0.011225659912355159
5768,48:27,8E:2B,5.92757960722587,5.9354086,0.007828992774129517,0.0013207739571453037
5769,48:27,8E:2B,5.92757960722587,5.9778533,0.05027369277412941,0.008481318869652041
5770,48:27,8E:2B,5.92757960722587,5.9567385,0.029158892774129974,0.004919190412657561
5771,48:27,8E:2B,5.92757960722587,5.9708724,0.04329279277413001,0.007303620641611459
5772,48:27,8E:2B,5.92757960722587,5.9403296,0.012749992774129915,0.002150961036202255
5773,48:27,8E:2B,5.92757960722587,5.9794049,0.051825292774129395,0.008743078323394096
5774,48:27,8E:2B,5.92757960722587,5.9405966,0.013016992774129932,0.002196004716370555
5775,48:27,8E:2B,5.92757960722587,5.9640036,0.036423992774129665,0.006144834011124522
5776,48:27,8E:2B,5.92757960722587,5.9735513,0.04597169277412938,0.00775555889929993
5777,48:27,8E:2B,5.92757960722587,5.9441881,0.01660849277412968,0.0028019012606567955
5778,48:27,8E:2B,5.92757960722587,5.9964023,0.06882269277412956,0.011610589369433849
5779,48:27,8E:2B,5.92757960722587,5.9459906,0.01841099277412983,0.0031059882775233186
5780,48:27,8E:2B,5.92757960722587,5.9624052,0.03482559277412989,0.005875179260633903
5781,48:27,8E:2B,5.92757960722587,5.9774556,0.049875992774129685,0.008414225717581183
5782,48:27,8E:2B,5.92757960722587,5.9565349,0.028955292774130115,0.0048848424977427345
5783,48:27,8E:2B,5.92757960722587,5.9501619,0.022582292774130153,0.0038096987759728717
5784,48:27,8E:2B,5.92757960722587,5.9634862,0.03590659277413,0.006057547119292831
5785,48:27,8E:2B,5.92757960722587,5.9644198,0.036840192774129754,0.006215048167252047
5786,48:27,8E:2B,5.92757960722587,5.9481683,0.02058869277412967,0.0034733726307161743
5787,48:27,8E:2B,5.92757960722587,6.0053486,0.07776899277412941,0.013119856320331325
5788,48:27,8E:2B,5.92757960722587,5.9807343,0.053154692774129764,0.008967351987872562
5789,48:27,8E:2B,5.92757960722587,5.9555173,0.027937692774130163,0.004713170404337279
5790,48:27,8E:2B,5.92757960722587,5.9729238,0.04534419277413004,0.007649697815758446
5791,48:27,8E:2B,5.92757960722587,5.9756474,0.048067792774129536,0.008109177094059382
5792,48:27,8E:2B,5.92757960722587,5.9812689,0.053689292774129704,0.009057540569962332
5793,48:27,80:89,6.165727856465934,6.1372995,0.028428356465934,0.004610705682723489
5794,48:27,80:89,6.165727856465934,6.1414732,0.024254656465934055,0.003933786412661475
5795,48:27,80:89,6.165727856465934,6.1439547,0.02177315646593403,0.0035313197359336493
5796,48:27,80:89,6.165727856465934,6.1013264,0.06440145646593454,0.010445069578995025
5797,48:27,80:89,6.165727856465934,6.1590242,0.00670365646593396,0.0010872449485268647
5798,48:27,80:89,6.165727856465934,6.1036272,0.0621006564659341,0.010071910066677658
5799,48:27,80:89,6.165727856465934,6.1318717,0.03385615646593454,0.005491023485642485
5800,48:27,80:89,6.165727856465934,6.1504116,0.015316256465934153,0.0024840954421743015
5801,48:27,80:89,6.165727856465934,6.1620779,0.0036499564659342454,0.000591974954279984
5802,48:27,80:89,6.165727856465934,6.133274,0.03245385646593402,0.005263588861110695
5803,48:27,80:89,6.165727856465934,6.1018881,0.0638397564659341,0.010353969223436616
5804,48:27,80:89,6.165727856465934,6.160398,0.005329856465934313,0.0008644326493172981
5805,48:27,80:89,6.165727856465934,6.1379437,0.027784156465934018,0.0045062249117591305
5806,48:27,80:89,6.165727856465934,6.1327929,0.03293495646593403,0.005341616956284485
5807,48:27,80:89,6.165727856465934,6.1070795,0.058648356465933915,0.009511992392662936
5808,48:27,80:89,6.165727856465934,6.1179561,0.047771756465934345,0.0077479508629036565
5809,48:27,80:89,6.165727856465934,6.1496639,0.01606395646593395,0.0026053625524661856
5810,48:27,80:89,6.165727856465934,6.117474,0.0482538564659345,0.007826141144930875
5811,48:27,80:89,6.165727856465934,6.1166439,0.04908395646593444,0.007960772451943465
5812,48:27,80:89,6.165727856465934,6.1041517,0.06157615646593406,0.009986843062066028
5813,48:27,80:89,6.165727856465934,6.1122865,0.0534413564659344,0.008667485446976224
5814,48:27,80:89,6.165727856465934,6.1427373,0.022990556465933842,0.003728766011270492
5815,48:27,80:89,6.165727856465934,6.1566429,0.009084956465934546,0.0014734605025434665
5816,48:27,80:89,6.165727856465934,6.1128287,0.05289915646593446,0.00857954773505932
5817,48:27,80:89,6.165727856465934,6.1347026,0.031025256465934348,0.005031888722334459
5818,48:27,80:89,6.165727856465934,6.1236982,0.04202965646593437,0.006816657731959141
5819,48:27,80:89,6.165727856465934,6.1580915,0.007636356465933858,0.0012385166266989372
5820,48:27,80:89,6.165727856465934,6.0956854,0.07004245646593432,0.01135996561906013
5821,48:27,80:89,6.165727856465934,6.1429867,0.02274115646593433,0.0036883166100310314
5822,48:27,80:89,6.165727856465934,6.1246147,0.04111315646593372,0.006668013480812129
5823,48:27,80:89,6.165727856465934,6.1660394,0.0003115435340657058,5.052826548920633e-05
5824,48:27,80:89,6.165727856465934,6.133521,0.03220685646593413,0.005223528708319349
5825,48:27,80:89,6.165727856465934,6.1217875,0.043940356465934194,0.007126548152762598
5826,48:27,80:89,6.165727856465934,6.0926299,0.07309795646593376,0.011855527549643096
5827,48:27,80:89,6.165727856465934,6.1384997,0.02722815646593446,0.00441604902126528
5828,48:27,80:89,6.165727856465934,6.1479268,0.01780105646593455,0.0028870973355184285
5829,48:27,80:89,6.165727856465934,6.1441054,0.021622456465934192,0.003506878177125341
5830,48:27,80:89,6.165727856465934,6.1167264,0.04900145646593401,0.007947392036537373
5831,48:27,80:89,6.165727856465934,6.1588196,0.00690825646593396,0.0011204283787338008
5832,48:27,80:89,6.165727856465934,6.1504178,0.01531005646593453,0.0024830898836832433
5833,48:27,80:89,6.165727856465934,6.0986123,0.06711555646593403,0.010885260917825079
5834,48:27,80:89,6.165727856465934,6.1422953,0.02343255646593434,0.0038004526004761733
5835,48:27,80:89,6.165727856465934,6.1476965,0.01803135646593379,0.0029244489678577844
5836,48:27,80:89,6.165727856465934,6.1165223,0.049205556465934386,0.007980494373317666
5837,48:27,80:89,6.165727856465934,6.1219797,0.04374815646593433,0.007095375839537922
5838,48:27,80:89,6.165727856465934,6.0915384,0.074189456465934,0.01203255450013615
5839,48:27,80:89,6.165727856465934,6.0944204,0.0713074564659344,0.011565131988619156
5840,48:27,80:89,6.165727856465934,6.1387491,0.026978756465934062,0.004375599620025675
5841,48:27,80:89,6.165727856465934,6.12537,0.04035785646593393,0.006545513750434357
5842,48:27,80:89,6.165727856465934,6.0970959,0.0686319564659339,0.011131201062330424
5843,48:27,80:89,6.165727856465934,6.1638798,0.0018480564659340004,0.0002997304631270683
5844,48:27,80:89,6.165727856465934,6.1272711,0.03845675646593438,0.0062371803234236465
5845,48:27,80:89,6.165727856465934,6.1276416,0.038086256465934554,0.006177090094236627
5846,48:27,80:89,6.165727856465934,6.1391644,0.026563456465933832,0.004308243419805987
5847,48:27,80:89,6.165727856465934,6.1173105,0.048417356465933814,0.0078526586954627
5848,48:27,80:89,6.165727856465934,6.125215,0.04051285646593428,0.006570652712712396
5849,48:27,80:89,6.165727856465934,6.1316495,0.034078356465934156,0.00552706140446931
5850,48:27,80:89,6.165727856465934,6.1230359,0.04269195646593449,0.006924074084970176
5851,48:27,80:89,6.165727856465934,6.1344533,0.03127455646593447,0.005072321904888677
5852,48:27,80:89,6.165727856465934,6.1440649,0.02166295646593408,0.0035134467446882797
5853,48:27,80:89,6.165727856465934,6.0956392,0.07008865646593421,0.011367458651687484
5854,48:27,80:89,6.165727856465934,6.1347041,0.031023756465933694,0.0050316454420542426
5855,48:27,80:89,6.165727856465934,6.1404938,0.02523405646593435,0.004092632216887688
5856,48:27,80:89,6.165727856465934,6.1327943,0.032933556465934544,0.0053413898946898
5857,48:27,80:89,6.165727856465934,6.1479239,0.0178039564659338,0.0028875676773931856
5858,48:27,80:89,6.165727856465934,6.134408,0.03131985646593449,0.005079668969347988
5859,48:27,80:89,6.165727856465934,6.1092119,0.0565159564659341,0.009166145146459297
5860,48:27,80:89,6.165727856465934,6.0963873,0.06934055646593418,0.0112461266666542
5861,48:27,80:89,6.165727856465934,6.1389341,0.02679375646593396,0.0043455950521454866
5862,48:27,80:89,6.165727856465934,6.1389346,0.026793256465934334,0.004345513958718844
5863,48:27,80:89,6.165727856465934,6.1449327,0.020795156465934106,0.0033727009933022657
5864,48:27,80:89,6.165727856465934,6.1530675,0.012660356465934441,0.002053343378212462
5865,48:27,80:89,6.165727856465934,6.1290345,0.036693356465933746,0.005951180026126811
5866,48:27,80:89,6.165727856465934,6.1052055,0.060522356465933846,0.009815930555946397
5867,48:27,80:89,6.165727856465934,6.149939,0.01578885646593431,0.002560744949094161
5868,48:27,80:89,6.165727856465934,6.1355362,0.030191656465934358,0.004896689761334939
5869,48:27,80:89,6.165727856465934,6.1232252,0.042502656465933875,0.006893372113620257
5870,48:27,80:89,6.165727856465934,6.1388301,0.026897756465934286,0.004362462484899798
5871,48:27,80:89,6.165727856465934,6.1081962,0.057531656465934056,0.009330878333464104
5872,48:27,80:89,6.165727856465934,6.0935626,0.07216525646593386,0.011704255871471024
5873,48:27,80:89,6.165727856465934,6.1607699,0.00495795646593411,0.000804115358535449
5874,48:27,80:89,6.165727856465934,6.1336546,0.032073256465934286,0.005201860544704288
5875,48:27,80:89,6.165727856465934,6.1085915,0.05713635646593396,0.009266765870312563
5876,48:27,80:89,6.165727856465934,6.1400122,0.02571565646593399,0.004170741405488121
5877,48:27,80:89,6.165727856465934,6.1077432,0.057984656465934314,0.009404348978057215
5878,48:27,80:89,6.165727856465934,6.1103196,0.055408256465933725,0.008986490768941037
5879,48:27,80:89,6.165727856465934,6.1418795,0.023848356465934195,0.003867889894122504
5880,48:27,80:89,6.165727856465934,6.1296181,0.03610975646593406,0.005856527778478925
5881,48:27,80:89,6.165727856465934,6.1651253,0.000602556465934434,9.772673720954767e-05
5882,48:27,80:89,6.165727856465934,6.1360697,0.02965815646593395,0.004810163075042592
5883,48:27,80:89,6.165727856465934,6.1349339,0.03079395646593408,0.00499437490314153
5884,48:27,80:89,6.165727856465934,6.133975,0.03175285646593373,0.0051498958768728086
5885,48:27,80:89,6.165727856465934,6.1123251,0.05340275646593451,0.008661225034434759
5886,48:27,80:89,6.165727856465934,6.1500606,0.015667256465934365,0.0025410230277199595
5887,48:27,80:89,6.165727856465934,6.1141319,0.051595956465933845,0.008368185827700084
5888,48:27,80:89,6.165727856465934,6.1298012,0.03592665646593396,0.005826831365620209
5889,48:27,80:89,6.165727856465934,6.141777,0.023950856465933867,0.0038845140465966
5890,48:27,80:89,6.165727856465934,6.111392,0.05433585646593375,0.008812561587348087
5891,48:27,80:89,6.165727856465934,6.139996,0.025731856465934122,0.004173368832513325
5892,48:27,80:89,6.165727856465934,6.1181759,0.04755195646593435,0.007712302192524945
5893,48:27,DB:27,8.31674215062605,8.4405431,0.12380094937394936,0.014885750589806387
5894,48:27,DB:27,8.31674215062605,8.4169435,0.10020134937395042,0.012048149090014493
5895,48:27,DB:27,8.31674215062605,8.4290476,0.1123054493739506,0.013503538686178542
5896,48:27,DB:27,8.31674215062605,8.4351501,0.1184079493739496,0.014237299561467869
5897,48:27,DB:27,8.31674215062605,8.4138698,0.09712764937395058,0.011678569278072329
5898,48:27,DB:27,8.31674215062605,8.4294452,0.11270304937395004,0.013551345867500078
5899,48:27,DB:27,8.31674215062605,8.3986625,0.08192034937395043,0.009850052807971665
5900,48:27,DB:27,8.31674215062605,8.4339046,0.11716244937395004,0.014087541401668987
5901,48:27,DB:27,8.31674215062605,8.4001398,0.08339764937394989,0.010027682458289519
5902,48:27,DB:27,8.31674215062605,8.4350414,0.11829924937394942,0.014224229539813777
5903,48:27,DB:27,8.31674215062605,8.4237203,0.10697814937394945,0.012862987385739329
5904,48:27,DB:27,8.31674215062605,8.420453,0.10371084937395025,0.012470129227962578
5905,48:27,DB:27,8.31674215062605,8.4048481,0.08810594937395066,0.010593805576540377
5906,48:27,DB:27,8.31674215062605,8.4144592,0.09771704937394965,0.01174943837432713
5907,48:27,DB:27,8.31674215062605,8.3971481,0.08040594937395085,0.009667962276298084
5908,48:27,DB:27,8.31674215062605,8.412095,0.09535284937395083,0.011465168409335988
5909,48:27,DB:27,8.31674215062605,8.4011364,0.08439424937395046,0.010147513034006664
5910,48:27,DB:27,8.31674215062605,8.4132127,0.09647054937395083,0.011599559975138694
5911,48:27,DB:27,8.31674215062605,8.3989677,0.0822255493739501,0.009886749869690322
5912,48:27,DB:27,8.31674215062605,8.4216528,0.10491064937395045,0.012614392447654905
5913,48:27,DB:27,8.31674215062605,8.4219742,0.10523204937394937,0.012653037387485667
5914,48:27,DB:27,8.31674215062605,8.4243574,0.10761524937394995,0.012939591900880216
5915,48:27,DB:27,8.31674215062605,8.4057359,0.08899374937394988,0.010700554106664326
5916,48:27,DB:27,8.31674215062605,8.4324465,0.11570434937394936,0.013912220347632108
5917,48:27,DB:27,8.31674215062605,8.4049692,0.0882270493739501,0.010608366566625938
5918,48:27,DB:27,8.31674215062605,8.4162798,0.09953764937394993,0.011968346207109131
5919,48:27,DB:27,8.31674215062605,8.4000101,0.08326794937394943,0.010012087409452915
5920,48:27,DB:27,8.31674215062605,8.4253731,0.1086309493739499,0.013061719048939447
5921,48:27,DB:27,8.31674215062605,8.4108867,0.09414454937395078,0.011319883154831723
5922,48:27,DB:27,8.31674215062605,8.3985786,0.08183644937395051,0.009839964723180723
5923,48:27,DB:27,8.31674215062605,8.4110527,0.09431054937395089,0.011339842893512286
5924,48:27,DB:27,8.31674215062605,8.4087715,0.09202934937395035,0.01106555279786121
5925,48:27,DB:27,8.31674215062605,8.3867702,0.0700280493739509,0.00842012991453384
5926,48:27,DB:27,8.31674215062605,8.4341535,0.11741134937395081,0.014117468985750937
5927,48:27,DB:27,8.31674215062605,8.4298973,0.11315514937395044,0.013605706095557212
5928,48:27,DB:27,8.31674215062605,8.418025,0.10128284937395016,0.012178187989912131
5929,48:27,DB:27,8.31674215062605,8.4215326,0.10479044937395088,0.012599939673020004
5930,48:27,DB:27,8.31674215062605,8.4143314,0.09758924937395008,0.011734071780330951
5931,48:27,DB:27,8.31674215062605,8.4296484,0.11290624937394966,0.01357577851147526
5932,48:27,DB:27,8.31674215062605,8.4273033,0.11056114937395023,0.013293805118826203
5933,48:27,DB:27,8.31674215062605,8.4270992,0.11035704937395074,0.013269264259400362
5934,48:27,DB:27,8.31674215062605,8.3960676,0.07932544937395036,0.009538043615789997
5935,48:27,DB:27,8.31674215062605,8.4131488,0.09640664937395016,0.011591876678140498
5936,48:27,DB:27,8.31674215062605,8.420434,0.10369184937395026,0.012467844679559383
5937,48:27,DB:27,8.31674215062605,8.4153919,0.09864974937394955,0.01186158565304608
5938,48:27,DB:27,8.31674215062605,8.4088735,0.0921313493739504,0.011077817215604687
5939,48:27,DB:27,8.31674215062605,8.4160757,0.09933354937395045,0.01194380534768329
5940,48:27,DB:27,8.31674215062605,8.4128618,0.09611964937395001,0.011557367973313267
5941,48:27,DB:27,8.31674215062605,8.4149761,0.09823394937395058,0.011811590114833119
5942,48:27,DB:27,8.31674215062605,8.4201202,0.10337804937394957,0.012430113559089684
5943,48:27,DB:27,8.31674215062605,8.4268045,0.11006234937394943,0.013233829711272748
5944,48:27,DB:27,8.31674215062605,8.4071025,0.09036034937395065,0.010864873256548984
5945,48:27,DB:27,8.31674215062605,8.4308767,0.11413454937395073,0.013723468553772484
5946,48:27,DB:27,8.31674215062605,8.4393615,0.12261934937395047,0.0147436757270057
5947,48:27,DB:27,8.31674215062605,8.4123373,0.09559514937395086,0.011494302413446214
5948,48:27,DB:27,8.31674215062605,8.4310608,0.1143186493739492,0.013745604625405366
5949,48:27,DB:27,8.31674215062605,8.4109888,0.09424664937395022,0.01133215959651409
5950,48:27,DB:27,8.31674215062605,8.4264536,0.10971144937395039,0.013191637709447535
5951,48:27,DB:27,8.31674215062605,8.4021711,0.0854289493739504,0.01027192473046909
5952,48:27,DB:27,8.31674215062605,8.4199161,0.10317394937395008,0.012405572699663843
5953,48:27,DB:27,8.31674215062605,8.3970193,0.08027714937395025,0.009652475442912142
5954,48:27,DB:27,8.31674215062605,8.3799381,0.06319594937395046,0.0075986423805616396
5955,48:27,DB:27,8.31674215062605,8.405282,0.08853984937394976,0.010645977447705873
5956,48:27,DB:27,8.31674215062605,8.3903617,0.07361954937394977,0.00885196968243244
5957,48:27,DB:27,8.31674215062605,8.4211817,0.10443954937395006,0.012557747671194577
5958,48:27,DB:27,8.31674215062605,8.4064455,0.0897033493739503,0.010785875977554241
5959,48:27,DB:27,8.31674215062605,8.4342737,0.11753154937395038,0.014131921760385838
5960,48:27,DB:27,8.31674215062605,8.4131488,0.09640664937395016,0.011591876678140498
5961,48:27,DB:27,8.31674215062605,8.4249954,0.10825324937395031,0.013016304631471767
5962,48:27,DB:27,8.31674215062605,8.4353361,0.11859394937395074,0.01425966408794139
5963,48:27,DB:27,8.31674215062605,8.4011097,0.0843675493739493,0.010144302642303088
5964,48:27,DB:27,8.31674215062605,8.4382629,0.12152074937394985,0.01461158073354508
5965,48:27,DB:27,8.31674215062605,8.432991,0.11624884937394953,0.013977690695292122
5966,48:27,DB:27,8.31674215062605,8.4171562,0.10041404937395093,0.012073724008191377
5967,48:27,DB:27,8.31674215062605,8.4184398,0.10169764937394987,0.012228063288735542
5968,48:27,DB:27,8.31674215062605,8.401884,0.08514184937395086,0.010237404001702966
5969,48:27,DB:27,8.31674215062605,8.4224014,0.1056592493739501,0.012704403654740758
5970,48:27,DB:27,8.31674215062605,8.4238777,0.10713554937395031,0.01288191306566906
5971,48:27,DB:27,8.31674215062605,8.3978872,0.08114504937394962,0.009756831209182235
5972,48:27,DB:27,8.31674215062605,8.4402752,0.12353304937395038,0.014853538457321454
5973,48:27,DB:27,8.31674215062605,8.4108677,0.09412554937395079,0.011317598606428529
5974,48:27,DB:27,8.31674215062605,8.4175901,0.10084794937395003,0.012125895879356871
5975,48:27,DB:27,8.31674215062605,8.4397125,0.12297034937395068,0.014785879752770018
5976,48:27,DB:27,8.31674215062605,8.3931217,0.07637954937395008,0.00918383039784401
5977,48:27,DB:27,8.31674215062605,8.436121,0.11937884937395005,0.014354039984871204
5978,48:27,DB:27,8.31674215062605,8.4272384,0.1104962493739503,0.013286001582438456
5979,48:27,DB:27,8.31674215062605,8.4107389,0.0939967493739502,0.011302111773042587
5980,48:27,DB:27,8.31674215062605,8.4461851,0.1294429493739493,0.015564141226165748
5981,48:27,DB:27,8.31674215062605,8.4275532,0.11081104937395025,0.013323852942297707
5982,48:27,DB:27,8.31674215062605,8.4141273,0.0973851493739506,0.01170953092090511
5983,48:27,DB:27,8.31674215062605,8.4369068,0.12016464937394922,0.014448524097251676
5984,48:27,DB:27,8.31674215062605,8.4423904,0.1256482493739508,0.015107868814291967
5985,48:27,DB:27,8.31674215062605,8.4079332,0.0911910493739505,0.010964756117524458
5986,48:27,DB:27,8.31674215062605,8.4344406,0.11769844937395035,0.01415198971451706
5987,48:27,DB:27,8.31674215062605,8.4165287,0.0997865493739507,0.011998273791191083
5988,48:27,DB:27,8.31674215062605,8.4053011,0.08855894937395092,0.01064827402004817
5989,48:27,DB:27,8.31674215062605,8.4202032,0.10346104937394962,0.012440093428429966
5990,48:27,DB:27,8.31674215062605,8.395709,0.07896684937395015,0.009494925770664402
5991,48:27,DB:27,8.31674215062605,8.4175443,0.10080214937394949,0.01212038891531121
5992,48:27,DB:27,8.31674215062605,8.395607,0.07886484937395011,0.009482661352920925
5993,48:27,02:95,8.488121111294303,8.5595693,0.07144818870569658,0.008417432759132941
5994,48:27,02:95,8.488121111294303,8.5269212,0.03880008870569718,0.0045711045114648205
5995,48:27,02:95,8.488121111294303,8.5971384,0.10901728870569727,0.012843512395297794
5996,48:27,02:95,8.488121111294303,8.5468654,0.05874428870569659,0.006920764670467694
5997,48:27,02:95,8.488121111294303,8.5256824,0.03756128870569775,0.00442515937428351
5998,48:27,02:95,8.488121111294303,8.5707597,0.08263858870569685,0.009735792835912515
5999,48:27,02:95,8.488121111294303,8.5531149,0.0649937887056975,0.007657028905869014
6000,48:27,02:95,8.488121111294303,8.5427198,0.054598688705697285,0.0064323644761675475
6001,48:27,02:95,8.488121111294303,8.5454979,0.057376788705697734,0.006759657167161778
6002,48:27,02:95,8.488121111294303,8.5548143,0.06669318870569718,0.0078572381132681
6003,48:27,02:95,8.488121111294303,8.5605583,0.07243718870569715,0.008533948533004806
6004,48:27,02:95,8.488121111294303,8.5391454,0.05102428870569753,0.006011258326392699
6005,48:27,02:95,8.488121111294303,8.5692911,0.08116998870569603,0.009562774569473468
6006,48:27,02:95,8.488121111294303,8.5796871,0.0915659887056961,0.010787545029707257
6007,48:27,02:95,8.488121111294303,8.5366983,0.04857718870569627,0.005722961308959107
6008,48:27,02:95,8.488121111294303,8.534769,0.04664788870569758,0.005495667191132305
6009,48:27,02:95,8.488121111294303,8.5731497,0.08502858870569696,0.010017362805127489
6010,48:27,02:95,8.488121111294303,8.545166,0.057044888705696906,0.006720555463068607
6011,48:27,02:95,8.488121111294303,8.53162,0.04349888870569707,0.005124678139643578
6012,48:27,02:95,8.488121111294303,8.5467624,0.05864128870569729,0.006908630065099935
6013,48:27,02:95,8.488121111294303,8.5791616,0.0910404887056977,0.010725634979990933
6014,48:27,02:95,8.488121111294303,8.5531339,0.06501278870569749,0.00765926732821842
6015,48:27,02:95,8.488121111294303,8.5721082,0.08398708870569749,0.009894661916869232
6016,48:27,02:95,8.488121111294303,8.5726051,0.0844839887056974,0.009953202551891362
6017,48:27,02:95,8.488121111294303,8.5390262,0.05090508870569721,0.0059972151714426936
6018,48:27,02:95,8.488121111294303,8.5332355,0.04511438870569684,0.005315002945194501
6019,48:27,02:95,8.488121111294303,8.5583219,0.07020078870569613,0.008270474441309147
6020,48:27,02:95,8.488121111294303,8.5751819,0.08706078870569733,0.01025677974715207
6021,48:27,02:95,8.488121111294303,8.5561056,0.06798448870569729,0.008009368364836011
6022,48:27,02:95,8.488121111294303,8.5343914,0.04627028870569738,0.00545118149223037
6023,48:27,02:95,8.488121111294303,8.5751171,0.0869959887056968,0.010249145548823502
6024,48:27,02:95,8.488121111294303,8.5888376,0.1007164887056966,0.011865581014352297
6025,48:27,02:95,8.488121111294303,8.5340862,0.04596508870569771,0.005415225360596765
6026,48:27,02:95,8.488121111294303,8.5364952,0.04837408870569604,0.005699033752160938
6027,48:27,02:95,8.488121111294303,8.5921802,0.10405908870569647,0.012259378411464385
6028,48:27,02:95,8.488121111294303,8.5453777,0.05725658870569639,0.006745496200509051
6029,48:27,02:95,8.488121111294303,8.5272817,0.0391605887056965,0.0046135756302521855
6030,48:27,02:95,8.488121111294303,8.5305776,0.04245648870569774,0.005001871220852997
6031,48:27,02:95,8.488121111294303,8.5545912,0.0664700887056977,0.007830954322418012
6032,48:27,02:95,8.488121111294303,8.5606231,0.07250198870569768,0.008541582731333376
6033,48:27,02:95,8.488121111294303,8.5217323,0.033611188705696904,0.003959791367841562
6034,48:27,02:95,8.488121111294303,8.567501,0.0793798887056969,0.00935187984064859
6035,48:27,02:95,8.488121111294303,8.5607137,0.07259258870569774,0.008552256471588979
6036,48:27,02:95,8.488121111294303,8.5354328,0.04731168870569746,0.005573870599318438
6037,48:27,02:95,8.488121111294303,8.5456648,0.057543688705697704,0.0067793199403257814
6038,48:27,02:95,8.488121111294303,8.5278349,0.039713788705697084,0.004678749064130797
6039,48:27,02:95,8.488121111294303,8.5870476,0.09892648870569687,0.011654698066697609
6040,48:27,02:95,8.488121111294303,8.5342064,0.04608528870569728,0.005429386327249283
6041,48:27,02:95,8.488121111294303,8.5174761,0.029354988705696528,0.003458361199233685
6042,48:27,02:95,8.488121111294303,8.557806,0.06968488870569622,0.00820969538393761
6043,48:27,02:95,8.488121111294303,8.5767975,0.0886763887056965,0.010447116333873182
6044,48:27,02:95,8.488121111294303,8.5681839,0.08006278870569616,0.009432333452354318
6045,48:27,02:95,8.488121111294303,8.5727081,0.0845869887056967,0.00996533715725912
6046,48:27,02:95,8.488121111294303,8.527586,0.03946488870569631,0.004649425731353466
6047,48:27,02:95,8.488121111294303,8.5414085,0.05328738870569616,0.006277877990547508
6048,48:27,02:95,8.488121111294303,8.5821151,0.0939939887056962,0.011073591843621045
6049,48:27,02:95,8.488121111294303,8.5762996,0.08817848870569733,0.01038845788714854
6050,48:27,02:95,8.488121111294303,8.5470581,0.05893698870569608,0.006943466985558731
6051,48:27,02:95,8.488121111294303,8.527133,0.03901188870569605,0.004596057030075453
6052,48:27,02:95,8.488121111294303,8.5328026,0.04468148870569699,0.005264002259138804
6053,48:27,02:95,8.488121111294303,8.5637417,0.07562058870569643,0.008908990307062842
6054,48:27,02:95,8.488121111294303,8.5560617,0.06794058870569764,0.008004196431091895
6055,48:27,02:95,8.488121111294303,8.5697622,0.08164108870569642,0.009618275662568563
6056,48:27,02:95,8.488121111294303,8.5416565,0.05353538870569707,0.0063070952927925155
6057,48:27,02:95,8.488121111294303,8.5488033,0.060682188705696305,0.007149071968936979
6058,48:27,02:95,8.488121111294303,8.5305586,0.042437488705697746,0.004999632798503591
